COMBUSTÍVEL ; ANO ; REGIÃO ; ESTADO ; UNIDADE ; JANEIRO ; FEVEREIRO ; MARÇO ; ABRIL ; MAIO ; JUNHO ; JULHO ; AGOSTO ; SETEMBRO ; OUTUBRO ; NOVEMBRO ; DEZEMBRO ; TOTAL ; 
GLP  ;2000; REGIÃO NORDESTE ; PERNAMBUCO ; m3 ;37943,78909;35649,16364;39640,85273;38215,97273;40873,63273;39781,19455;42019,66182;42575,42545;40104,30364;40671;38601,41455;40625,41455;476701,8255; 
GLP  ;2000; REGIÃO NORDESTE ; ALAGOAS ; m3 ;12319,61818;11015,36909;12218,77091;11767,78909;12726,10545;12400,35818;12859,58909;12630,51455;12909,99636;12789,51091;12859,85818;13008,84364;149506,3236; 
GLP  ;2000; REGIÃO NORDESTE ; SERGIPE ; m3 ;7417,065455;7772,28;7986,563636;7979,041818;8791,485455;8709;8614,86;8689,907273;7854,614545;8384,192727;8495,323636;8635,345455;99329,68; 
GLP  ;2000; REGIÃO NORDESTE ; BAHIA ; m3 ;57120,86909;54201,63091;59984,44182;58938,58;62063,62727;63913,76;65388,16909;66295,03273;64333,54364;63386,13273;62848,22727;65049,94182;743523,9564; 
GLP  ;2000; REGIÃO SUDESTE ; MINAS GERAIS ; m3 ;99925,49273;110295,2218;114710,1109;110149,3818;120378,3436;121622,8909;120967,5927;119854,3218;114151,6618;110143,48;114592,2927;111110,4327;1367901,224; 
GLP  ;2000; REGIÃO SUDESTE ; ESPÍRITO SANTO ; m3 ;17325,22;17450,11273;19037,78182;17476,55636;19417,85273;19340,91455;19396,85455;19870,87273;18601,85636;18095,03273;18821,45455;17659,74909;222494,2582; 
GLP  ;2000; REGIÃO SUDESTE ; RIO DE JANEIRO ; m3 ;70297,98909;73610,03091;78766,09091;76212,26;83624,75818;84400,44909;85221,74909;86655,73091;83099,20545;78588,65273;79310,12545;79694,32909;959481,3709; 
GLP  ;2000; REGIÃO SUDESTE ; SÃO PAULO ; m3 ;268908,2309;279395,4145;304826,0545;297111,5836;324019,6036;330872,5964;328839,7382;336941,5873;322476,1364;314182,6891;309212,1945;300379,2455;3717165,075; 
GLP  ;2000; REGIÃO SUL ; PARANÁ ; m3 ;55933,8;63411,67636;71485,75636;68547,93636;75150,71636;77144,21818;78639,29091;78146,55273;73021,66;68664,97636;69404,86727;65333,95455;844885,4055; 
GLP  ;2000; REGIÃO SUL ; SANTA CATARINA ; m3 ;55996,92909;56329,26727;63463,68;60367,76182;60668,48909;60189,26545;58439,17091;56228,36909;49932,48182;45346,28545;43501,37091;39132,84727;649595,9182; 
GLP  ;2000; REGIÃO SUL ; RIO GRANDE DO SUL ; m3 ;60336,34727;62759,99818;72329,22182;70821,23091;78341,24182;81537,89818;87038,96;82026,15455;75272,62727;74528,85818;72267,48364;63987,66364;881247,6855; 
GLP  ;2000; REGIÃO CENTRO-OESTE ; MATO GROSSO DO SUL ; m3 ;11492,64545;12140,93455;13403,56545;12658,81273;13656,36727;14200,76364;14613,63636;13495,76;13334,64545;12826,47273;12966,05818;12421,72545;157211,3873; 
